Year,Datetime,Stage,Stadium,City,Host Country,Latitude,Longitude,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials
2010,23 Jun 2010 - 16:00,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Slovenia,0,1,England, ,36893,0,1,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722,300061462,SVN,ENG
2010,23 Jun 2010 - 16:00,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,USA,1,0,Algeria, ,35827,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722,300061461,USA,ALG
2010,23 Jun 2010 - 20:30,Group D,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Ghana,0,1,Germany, ,83391,0,0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722,300061468,GHA,GER
2010,23 Jun 2010 - 20:30,Group D,Mbombela Stadium,Nelspruit ,South Africa,-25.481944,30.984722,Australia,2,1,Serbia, ,37836,0,0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722,300061467,AUS,SRB
2010,24 Jun 2010 - 16:00,Group F,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Slovakia,3,2,Italy, ,53412,1,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249722,300061480,SVK,ITA
2010,24 Jun 2010 - 16:00,Group F,Peter Mokaba Stadium,Polokwane ,South Africa,-23.9058333,29.4613889,Paraguay,0,0,New Zealand, ,34850,0,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722,300061479,PAR,NZL
2010,24 Jun 2010 - 20:30,Group E,Royal Bafokeng Sports Palace,Phokeng ,South Africa,-25.575404,27.156484,Denmark,1,3,Japan, ,27967,0,2,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA),249722,300061474,DEN,JPN
2010,24 Jun 2010 - 20:30,Group E,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Cameroon,1,2,Netherlands, ,63093,0,1,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722,300061473,CMR,NED
2010,25 Jun 2010 - 16:00,Group G,Durban Stadium,Durban ,South Africa,-29.861825,31.009909,Portugal,0,0,Brazil, ,62712,0,0,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249722,300111111,POR,BRA
2010,25 Jun 2010 - 16:00,Group G,Mbombela Stadium,Nelspruit ,South Africa,-25.481944,30.984722,Korea DPR,0,3,C�te d'Ivoire, ,34763,0,2,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249722,300061486,PRK,CIV
2010,25 Jun 2010 - 20:30,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,Chile,1,2,Spain, ,41958,0,2,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722,300061491,CHI,ESP
2010,25 Jun 2010 - 20:30,Group H,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,Switzerland,0,0,Honduras, ,28042,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722,300061492,SUI,HON
2010,26 Jun 2010 - 16:00,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Uruguay,2,1,Korea Republic, ,30597,1,0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249717,300061504,URU,KOR
2010,26 Jun 2010 - 20:30,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,South Africa,-25.575404,27.156484,USA,1,2,Ghana,Ghana win after extra time ,34976,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249717,300061503,USA,GHA
2010,27 Jun 2010 - 16:00,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,South Africa,-29.1394472,26.2323395,Germany,4,1,England, ,40510,2,1,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249717,300061501,GER,ENG
2010,27 Jun 2010 - 20:30,Round of 16,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Argentina,3,1,Mexico, ,84377,2,0,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),249717,300061502,ARG,MEX
2010,28 Jun 2010 - 16:00,Round of 16,Durban Stadium,Durban ,South Africa,-29.861825,31.009909,Netherlands,2,1,Slovakia, ,61962,1,0,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249717,300111113,NED,SVK
2010,28 Jun 2010 - 20:30,Round of 16,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Brazil,3,0,Chile, ,54096,2,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249717,300061500,BRA,CHI
2010,29 Jun 2010 - 16:00,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,-25.7459374,28.1879444,Paraguay,0,0,Japan,Paraguay win on penalties (5 - 3),36742,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249717,300061497,PAR,JPN
2010,29 Jun 2010 - 20:30,Round of 16,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Spain,1,0,Portugal, ,62955,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249717,300061498,ESP,POR
2010,02 Jul 2010 - 16:00,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Netherlands,2,1,Brazil, ,40186,0,1,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249718,300061507,NED,BRA
2010,02 Jul 2010 - 20:30,Quarter-finals,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Uruguay,1,1,Ghana,Uruguay win on penalties (4 - 2),84017,0,0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249718,300061508,URU,GHA
2010,03 Jul 2010 - 16:00,Quarter-finals,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Argentina,0,4,Germany, ,64100,0,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249718,300061505,ARG,GER
2010,03 Jul 2010 - 20:30,Quarter-finals,Ellis Park Stadium,Johannesburg ,South Africa,-26.205,28.049722,Paraguay,0,1,Spain, ,55359,0,0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249718,300061506,PAR,ESP
2010,06 Jul 2010 - 20:30,Semi-finals,Cape Town Stadium,Cape Town ,South Africa,-33.928992,18.417396,Uruguay,2,3,Netherlands, ,62479,1,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249719,300061512,URU,NED
2010,07 Jul 2010 - 20:30,Semi-finals,Durban Stadium,Durban ,South Africa,-29.861825,31.009909,Germany,0,1,Spain, ,60960,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249719,300111114,GER,ESP
2010,10 Jul 2010 - 20:30,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,-33.91799,25.57007,Uruguay,2,3,Germany, ,36254,1,1,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249720,300061510,URU,GER
2010,11 Jul 2010 - 20:30,Final,Soccer City Stadium,Johannesburg ,South Africa,-26.205,28.049722,Netherlands,0,1,Spain,Spain win after extra time ,84490,0,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249721,300061509,NED,ESP
2014,12 Jun 2014 - 17:00,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Brazil,3,1,Croatia, ,62103,1,1,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),NAGI Toshiyuki (JPN),255931,300186456,BRA,CRO
2014,13 Jun 2014 - 13:00,Group A,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.2080905,Mexico,1,0,Cameroon, ,39216,0,0,ROLDAN Wilmar (COL),CLAVIJO Humberto (COL),DIAZ Eduardo (COL),255931,300186492,MEX,CMR
2014,13 Jun 2014 - 16:00,Group B,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,Spain,1,5,Netherlands, ,48173,1,1,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186510,ESP,NED
2014,13 Jun 2014 - 18:00,Group B,Arena Pantanal,Cuiaba ,Brazil,-15.5986686,-56.0991301,Chile,3,1,Australia, ,40275,2,1,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186473,CHI,AUS
2014,14 Jun 2014 - 13:00,Group C,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Colombia,3,0,Greece, ,57174,1,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186471,COL,GRE
2014,14 Jun 2014 - 16:00,Group D,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Uruguay,1,3,Costa Rica, ,58679,1,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186489,URU,CRC
2014,14 Jun 2014 - 18:00,Group D,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,England,1,2,Italy, ,39800,1,1,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186513,ENG,ITA
2014,14 Jun 2014 - 22:00,Group C,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,C�te d'Ivoire,2,1,Japan, ,40267,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186507,CIV,JPN
2014,15 Jun 2014 - 13:00,Group E,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Switzerland,2,1,Ecuador, ,68351,0,1,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186494,SUI,ECU
2014,15 Jun 2014 - 16:00,Group E,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.2303767,France,3,0,Honduras, ,43012,1,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186496,FRA,HON
2014,15 Jun 2014 - 19:00,Group F,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Argentina,2,1,"rn"">Bosnia and Herzegovina", ,74738,1,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186477,ARG,BIH
2014,16 Jun 2014 - 13:00,Group G,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,Germany,4,0,Portugal, ,51081,3,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186475,GER,POR
2014,16 Jun 2014 - 16:00,Group F,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,IR Iran,0,0,Nigeria, ,39081,0,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186505,IRN,NGA
2014,16 Jun 2014 - 19:00,Group G,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.2080905,Ghana,1,2,USA, ,39760,0,1,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186512,GHA,USA
2014,17 Jun 2014 - 13:00,Group H,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Belgium,2,1,Algeria, ,56800,0,1,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186479,BEL,ALG
2014,17 Jun 2014 - 16:00,Group A,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Brazil,0,0,Mexico, ,60342,0,0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255931,300186509,BRA,MEX
2014,17 Jun 2014 - 18:00,Group H,Arena Pantanal,Cuiaba ,Brazil,-15.5986686,-56.0991301,Russia,1,1,Korea Republic, ,37603,0,0,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186499,RUS,KOR
2014,18 Jun 2014 - 13:00,Group B,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.2303767,Australia,2,3,Netherlands, ,42877,1,1,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186478,AUS,NED
2014,18 Jun 2014 - 16:00,Group B,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Spain,0,2,Chile, ,74101,0,2,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186498,ESP,CHI
2014,18 Jun 2014 - 18:00,Group A,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,Cameroon,0,4,Croatia, ,39982,0,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186453,CMR,CRO
2014,19 Jun 2014 - 13:00,Group C,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Colombia,2,1,C�te d'Ivoire, ,68748,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255931,300186468,COL,CIV
2014,19 Jun 2014 - 16:00,Group D,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Uruguay,2,1,England, ,62575,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186486,URU,ENG
2014,19 Jun 2014 - 19:00,Group C,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.2080905,Japan,0,0,Greece, ,39485,0,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186454,JPN,GRE
2014,20 Jun 2014 - 13:00,Group D,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Italy,0,1,Costa Rica, ,40285,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186500,ITA,CRC
2014,20 Jun 2014 - 16:00,Group E,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,Switzerland,2,5,France, ,51003,0,3,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186514,SUI,FRA
2014,20 Jun 2014 - 19:00,Group E,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,Honduras,1,2,Ecuador, ,39224,1,1,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186463,HON,ECU
2014,21 Jun 2014 - 13:00,Group F,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Argentina,1,0,IR Iran, ,57698,0,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186466,ARG,IRN
2014,21 Jun 2014 - 16:00,Group G,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Germany,2,2,Ghana, ,59621,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186493,GER,GHA
2014,21 Jun 2014 - 18:00,Group F,Arena Pantanal,Cuiaba ,Brazil,-15.5986686,-56.0991301,Nigeria,1,0,"rn"">Bosnia and Herzegovina", ,40499,1,0,Peter O'LEARY (NZL),HINTZ Jan Hendrik (NZL),RULE Mark (NZL),255931,300186511,NGA,BIH
2014,22 Jun 2014 - 13:00,Group H,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Belgium,1,0,Russia, ,73819,0,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186481,BEL,RUS
2014,22 Jun 2014 - 16:00,Group H,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.2303767,Korea Republic,2,4,Algeria, ,42732,0,3,ROLDAN Wilmar (COL),DIAZ Eduardo (COL),LESCANO Christian (ECU),255931,300186495,KOR,ALG
2014,22 Jun 2014 - 18:00,Group G,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,USA,2,2,Portugal, ,40123,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186483,USA,POR
2014,23 Jun 2014 - 13:00,Group B,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,Australia,0,3,Spain, ,39375,0,1,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186467,AUS,ESP
2014,23 Jun 2014 - 13:00,Group B,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Netherlands,2,0,Chile, ,62996,0,0,Bakary GASSAMA (GAM),MENKOUANDE Evarist (CMR),KABANDA Felicien (RWA),255931,300186470,NED,CHI
2014,23 Jun 2014 - 17:00,Group A,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Cameroon,1,4,Brazil, ,69112,1,2,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186472,CMR,BRA
2014,23 Jun 2014 - 17:00,Group A,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Croatia,1,3,Mexico, ,41212,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186452,CRO,MEX
2014,24 Jun 2014 - 13:00,Group D,Estadio das Dunas,Natal ,Brazil,-5.805398,-35.2080905,Italy,0,1,Uruguay, ,39706,0,0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186465,ITA,URU
2014,24 Jun 2014 - 13:00,Group D,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Costa Rica,0,0,England, ,57823,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186484,CRC,ENG
2014,24 Jun 2014 - 16:00,Group C,Arena Pantanal,Cuiaba ,Brazil,-15.5986686,-56.0991301,Japan,1,4,Colombia, ,40340,1,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186457,JPN,COL
2014,24 Jun 2014 - 17:00,Group C,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Greece,2,1,C�te d'Ivoire, ,59095,1,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186455,GRE,CIV
2014,25 Jun 2014 - 13:00,Group F,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.2303767,Nigeria,2,3,Argentina, ,43285,1,2,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186458,NGA,ARG
2014,25 Jun 2014 - 13:00,Group F,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,"rn"">Bosnia and Herzegovina",3,1,IR Iran, ,48011,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186464,BIH,IRN
2014,25 Jun 2014 - 16:00,Group E,Arena Amazonia,Manaus ,Brazil,-3.1316333,-59.9825041,Honduras,0,3,Switzerland, ,40322,0,2,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186482,HON,SUI
2014,25 Jun 2014 - 17:00,Group E,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Ecuador,0,0,France, ,73749,0,0,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186515,ECU,FRA
2014,26 Jun 2014 - 13:00,Group G,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,USA,0,1,Germany, ,41876,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186469,USA,GER
2014,26 Jun 2014 - 13:00,Group G,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Portugal,2,1,Ghana, ,67540,1,0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186476,POR,GHA
2014,26 Jun 2014 - 17:00,Group H,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Korea Republic,0,1,Belgium, ,61397,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186480,KOR,BEL
2014,26 Jun 2014 - 17:00,Group H,Arena da Baixada,Curitiba ,Brazil,-25.4295963,-49.2712724,Algeria,1,1,Russia, ,39311,0,1,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255931,300186506,ALG,RUS
2014,28 Jun 2014 - 13:00,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Brazil,1,1,Chile,Brazil win on penalties (3 - 2),57714,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255951,300186487,BRA,CHI
2014,28 Jun 2014 - 17:00,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Colombia,2,0,Uruguay, ,73804,1,0,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU
2014,30 Jun 2014 - 13:00,Round of 16,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,France,2,0,Nigeria, ,67882,0,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951,300186462,FRA,NGA
2014,30 Jun 2014 - 17:00,Round of 16,Estadio Beira-Rio,Porto Alegre ,Brazil,-30.0324999,-51.2303767,Germany,2,1,Algeria,Germany win after extra time ,,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255951,300186460,GER,ALG
2014,04 Jul 2014 - 17:00,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Brazil,2,1,Colombia, ,60342,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953,300186461,BRA,COL
2014,04 Jul 2014 - 13:00,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,France,0,1,Germany, ,74240,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255953,300186485,FRA,GER
2014,08 Jul 2014 - 17:00,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Brazil,1,7,Germany, ,58141,0,5,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255955,300186474,BRA,GER
2014,12 Jul 2014 - 17:00,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Brazil,0,3,Netherlands, ,68034,0,2,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957,300186502,BRA,NED
2014,13 Jul 2014 - 16:00,Final,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Germany,1,0,Argentina,Germany win after extra time ,74738,0,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255959,300186501,GER,ARG
2014,09 Jul 2014 - 17:00,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4),63267,0,0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955,300186490,NED,ARG
2014,05 Jul 2014 - 17:00,Quarter-finals,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3),51179,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953,300186488,NED,CRC
2014,05 Jul 2014 - 13:00,Quarter-finals,Estadio Nacional,Brasilia ,Brazil,-10.3333333,-53.2,Argentina,1,0,Belgium, ,68551,1,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255953,300186504,ARG,BEL
2014,29 Jun 2014 - 13:00,Round of 16,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Netherlands,2,1,Mexico, ,58817,0,0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255951,300186508,NED,MEX
2014,29 Jun 2014 - 17:00,Round of 16,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3),41242,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE
2014,01 Jul 2014 - 13:00,Round of 16,Arena de Sao Paulo,Sao Paulo ,Brazil,-23.5506507,-46.6333824,Argentina,1,0,Switzerland,Argentina win after extra time ,63255,0,0,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255951,300186503,ARG,SUI
2014,01 Jul 2014 - 17:00,Round of 16,Arena Fonte Nova,Salvador ,Brazil,-12.9822499,-38.4812772,Belgium,2,1,USA,Belgium win after extra time ,51227,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255951,300186497,BEL,USA
2014,28 Jun 2014 - 13:00,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,-19.9227318,-43.9450948,Brazil,1,1,Chile,Brazil win on penalties (3 - 2),57714,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255951,300186487,BRA,CHI
2014,28 Jun 2014 - 17:00,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,-22.9110137,-43.2093727,Colombia,2,0,Uruguay, ,73804,1,0,Bj�rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU
2014,29 Jun 2014 - 13:00,Round of 16,Estadio Castelao,Fortaleza ,Brazil,-3.7304512,-38.5217989,Netherlands,2,1,Mexico, ,58817,0,0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255951,300186508,NED,MEX
2014,29 Jun 2014 - 17:00,Round of 16,Arena Pernambuco,Recife ,Brazil,-8.0584933,-34.8848193,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3),41242,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE
