Unnamed: 0,Year,Datetime,Stage,Stadium,City,Host Country,latitude,longitude,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,WinningTeam,HomeAwayWin,HalftimeWin,GoalsTotal,GoalsDiff
196,1966,25 Jul 1966 - 19:30,Semi-finals,Goodison Park,Liverpool ,England,53.40715400000000,-2.991665,Germany,2,1,Soviet Union, ,38273.0,1,0,LO BELLO Concetto (ITA),CODESAL Jose Maria (URU),GARDEAZABAL Juan (ESP),536,1659,FRG,URS,Germany,Home,Home,3,1
197,1966,26 Jul 1966 - 19:30,Semi-finals,Wembley Stadium,London ,England,51.5073219,-0.1276474,England,2,1,Portugal, ,94493.0,1,0,SCHWINTE Pierre (FRA),YAMASAKI MALDONADO Arturo (MEX),ZECEVIC Konstantin (YUG),536,1635,ENG,POR,England,Home,Home,3,1
198,1966,28 Jul 1966 - 19:30,Match for third place,Wembley Stadium,London ,England,51.5073219,-0.1276474,Portugal,2,1,Soviet Union, ,87696.0,1,1,DAGNALL Kenneth (ENG),HOWLEY Kevin (ENG),KANDIL Aly Hussein (EGY),3479,1709,POR,URS,Portugal,Home,Draw,3,1
199,1966,30 Jul 1966 - 15:00,Final,Wembley Stadium,London ,England,51.5073219,-0.1276474,England,4,2,Germany,England win after extra time ,96924.0,0,0,DIENST Gottfried (SUI),BAKHRAMOV Tofik (URS),GALBA Karol (TCH),3478,1633,ENG,FRG,England,Home,Draw,6,2
200,1970,31 May 1970 - 12:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Mexico,0,0,Soviet Union, ,107160.0,0,0,TSCHENSCHER Kurt (GER),DUNSTAN Keith (BER),TAYLOR John (ENG),250,1902,MEX,URS,Draw,Draw,Draw,0,0
201,1970,02 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla ,Mexico,18.833333,-98.0,Uruguay,2,0,Israel, ,20654.0,1,0,DAVIDSON Bob (SCO),SCHEURER Ruedi (SUI),TAREKEGN Seyoum (ETH),250,1881,URU,ISR,Uruguay,Home,Home,2,2
202,1970,02 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Peru,3,2,Bulgaria, ,13765.0,0,1,SBARDELLA Antonio (ITA),AGUILAR ELIZALDE Abel (MEX),MARUYAMA Yoshiyuki (JPN),250,1780,PER,BUL,Peru,Home,Away,5,1
203,1970,02 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,England,1,0,Romania, ,50560.0,0,0,LORAUX Vital (BEL),MACHIN Roger (FRA),DE LEO Diego (MEX),250,1812,ENG,ROU,England,Home,Draw,1,1
204,1970,03 Jun 1970 - 16:00,Group 2,Luis Dosal,Toluca ,Mexico,19.292545,-99.6569007,Italy,1,0,Sweden, ,13433.0,1,0,TAYLOR John (ENG),SCHEURER Ruedi (SUI),KANDIL Aly Hussein (EGY),250,1883,ITA,SWE,Italy,Home,Home,1,1
205,1970,03 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Germany,2,1,Morocco, ,12942.0,0,1,VAN RAVENS Laurens (NED),ORTIZ DE MENDIBIL Jose Maria (ESP),VELASQUEZ Guillermo (COL),250,1839,FRG,MAR,Germany,Home,Away,3,1
206,1970,03 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Brazil,4,1,Czechoslovakia, ,52897.0,1,1,BARRETO RUIZ Ramon (URU),KLEIN Abraham (ISR),YAMASAKI MALDONADO Arturo (MEX),250,1770,BRA,TCH,Brazil,Home,Draw,5,3
207,1970,03 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Belgium,3,0,El Salvador, ,92205.0,1,0,RADULESCU Andrei (ROU),GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),250,1747,BEL,SLV,Belgium,Home,Home,3,3
208,1970,06 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla ,Mexico,18.833333,-98.0,Uruguay,0,0,Italy, ,29968.0,0,0,GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),HORVAT Drago (YUG),250,1884,URU,ITA,Draw,Draw,Draw,0,0
209,1970,06 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Peru,3,0,Morocco, ,13537.0,0,0,BAKHRAMOV Tofik (URS),MARUYAMA Yoshiyuki (JPN),SBARDELLA Antonio (ITA),250,1893,PER,MAR,Peru,Home,Draw,3,3
210,1970,06 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Romania,2,1,Czechoslovakia, ,56818.0,0,1,DE LEO Diego (MEX),EMSBERGER Gyula (HUN),LORAUX Vital (BEL),250,1919,ROU,TCH,Romania,Home,Away,3,1
211,1970,06 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Soviet Union,4,1,Belgium, ,95261.0,1,0,SCHEURER Ruedi (SUI),LANDAUER Henry (USA),DAVIDSON Bob (SCO),250,1753,URS,BEL,Soviet Union,Home,Home,5,3
212,1970,07 Jun 1970 - 12:00,Group 2,Luis Dosal,Toluca ,Mexico,19.292545,-99.6569007,Sweden,1,1,Israel, ,9624.0,0,0,TAREKEGN Seyoum (ETH),RADULESCU Andrei (ROU),HORVAT Drago (YUG),250,1880,SWE,ISR,Draw,Draw,Draw,2,0
213,1970,07 Jun 1970 - 12:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Germany,5,2,Bulgaria, ,12710.0,2,1,ORTIZ DE MENDIBIL Jose Maria (ESP),VELASQUEZ Guillermo (COL),SALDANHA RIBEIRO Antonio (POR),250,1774,FRG,BUL,Germany,Home,Home,7,3
214,1970,07 Jun 1970 - 12:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Brazil,1,0,England, ,66843.0,0,0,KLEIN Abraham (ISR),YAMASAKI MALDONADO Arturo (MEX),MACHIN Roger (FRA),250,1764,BRA,ENG,Brazil,Home,Draw,1,1
215,1970,07 Jun 1970 - 12:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Mexico,4,0,El Salvador, ,103058.0,1,0,KANDIL Aly Hussein (EGY),DUNSTAN Keith (BER),TAYLOR John (ENG),250,1820,MEX,SLV,Mexico,Home,Home,4,4
216,1970,10 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla ,Mexico,18.833333,-98.0,Sweden,1,0,Uruguay, ,18163.0,0,0,LANDAUER Henry (USA),TAYLOR John (ENG),RADULESCU Andrei (ROU),250,1922,SWE,URU,Sweden,Home,Draw,1,1
217,1970,10 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Germany,3,1,Peru, ,17875.0,3,1,AGUILAR ELIZALDE Abel (MEX),ORTIZ DE MENDIBIL Jose Maria (ESP),SBARDELLA Antonio (ITA),250,1840,FRG,PER,Germany,Home,Home,4,2
218,1970,10 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Brazil,3,2,Romania, ,50804.0,2,1,MARSCHALL Ferdinand (AUT),BARRETO RUIZ Ramon (URU),LORAUX Vital (BEL),250,1769,BRA,ROU,Brazil,Home,Home,5,1
219,1970,10 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Soviet Union,2,0,El Salvador, ,89979.0,0,0,HORMAZABAL DIAZ Rafael (CHI),COEREZZA Norberto Angel (ARG),DE MORAES Ayrton Vieira (BRA),250,1823,URS,SLV,Soviet Union,Home,Draw,2,2
220,1970,11 Jun 1970 - 16:00,Group 2,Luis Dosal,Toluca ,Mexico,19.292545,-99.6569007,Italy,0,0,Israel, ,9890.0,0,0,DE MORAES Ayrton Vieira (BRA),TAREKEGN Seyoum (ETH),TSCHENSCHER Kurt (GER),250,1877,ITA,ISR,Draw,Draw,Draw,0,0
221,1970,11 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Bulgaria,1,1,Morocco, ,12299.0,1,0,SALDANHA RIBEIRO Antonio (POR),BAKHRAMOV Tofik (URS),VAN RAVENS Laurens (NED),250,1779,BUL,MAR,Draw,Draw,Home,2,0
222,1970,11 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,England,1,0,Czechoslovakia, ,49292.0,0,0,MACHIN Roger (FRA),EMSBERGER Gyula (HUN),MARSCHALL Ferdinand (AUT),250,1813,ENG,TCH,England,Home,Draw,1,1
223,1970,11 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Mexico,1,0,Belgium, ,108192.0,1,0,COEREZZA Norberto Angel (ARG),LANDAUER Henry (USA),HORMAZABAL DIAZ Rafael (CHI),250,1752,MEX,BEL,Mexico,Home,Home,1,1
224,1970,14 Jun 1970 - 12:00,Quarter-finals,Luis Dosal,Toluca ,Mexico,19.292545,-99.6569007,Italy,4,1,Mexico, ,26851.0,1,1,SCHEURER Ruedi (SUI),DUNSTAN Keith (BER),LANDAUER Henry (USA),251,1882,ITA,MEX,Italy,Home,Draw,5,3
225,1970,14 Jun 1970 - 12:00,Quarter-finals,Nou Camp - Estadio Le�n,Leon ,Mexico,21.1218598,-101.6825081,Germany,3,2,England,Germany FR win after extra time ,23357.0,0,0,COEREZZA Norberto Angel (ARG),VELASQUEZ Guillermo (COL),ORTIZ DE MENDIBIL Jose Maria (ESP),251,1811,FRG,ENG,Germany,Home,Draw,5,1
226,1970,14 Jun 1970 - 12:00,Quarter-finals,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Brazil,4,2,Peru, ,54233.0,2,1,LORAUX Vital (BEL),MARSCHALL Ferdinand (AUT),EMSBERGER Gyula (HUN),251,1768,BRA,PER,Brazil,Home,Home,6,2
227,1970,14 Jun 1970 - 12:00,Quarter-finals,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Uruguay,1,0,Soviet Union,Uruguay win after extra time ,26085.0,0,0,VAN RAVENS Laurens (NED),DAVIDSON Bob (SCO),GLOECKNER Rudolf (GDR),251,1925,URU,URS,Uruguay,Home,Draw,1,1
228,1970,17 Jun 1970 - 16:00,Semi-finals,Jalisco,Guadalajara ,Mexico,20.6720375,-103.3383962,Brazil,3,1,Uruguay, ,51261.0,1,1,ORTIZ DE MENDIBIL Jose Maria (ESP),BAKHRAMOV Tofik (URS),MARSCHALL Ferdinand (AUT),569,1771,BRA,URU,Brazil,Home,Draw,4,2
229,1970,17 June 1970 - 16:00,Semi-finals,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Italy,4,3,Germany,Italy win after extra time ,102444.0,0,0,YAMASAKI MALDONADO Arturo (MEX),HORMAZABAL DIAZ Rafael (CHI),VELASQUEZ Guillermo (COL),569,1838,ITA,FRG,Italy,Home,Draw,7,1
230,1970,20 Jun 1970 - 16:00,Match for third place,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Germany,1,0,Uruguay, ,104403.0,1,0,SBARDELLA Antonio (ITA),MARSCHALL Ferdinand (AUT),AGUILAR ELIZALDE Abel (MEX),3477,1843,FRG,URU,Germany,Home,Home,1,1
231,1970,21 Jun 1970 - 12:00,Final,Estadio Azteca,Mexico City ,Mexico,19.4326296,-99.1331785,Brazil,4,1,Italy, ,107412.0,1,1,GLOECKNER Rudolf (GDR),SCHEURER Ruedi (SUI),COEREZZA Norberto Angel (ARG),3476,1765,BRA,ITA,Brazil,Home,Draw,5,3
232,1974,13 Jun 1974 - 17:00,Group 2,Waldstadion,Frankfurt,Germany,50.1106444,8.682091700000000,Brazil,0,0,Yugoslavia, ,62000.0,0,0,SCHEURER Ruedi (SUI),LORAUX Vital (BEL),PESTARINO Luis (ARG),262,1986,BRA,YUG,Draw,Draw,Draw,0,0
233,1974,14 Jun 1974 - 16:00,Group 1,Olympiastadion,Berlin West ,Germany,52.5170365,13.388859900000000,Germany,1,0,Chile, ,81100.0,1,0,BABACAN Dogan (TUR),TAYLOR John (ENG),WINSEMANN Werner (CAN),262,2003,FRG,CHI,Germany,Home,Home,1,1
234,1974,14 Jun 1974 - 19:30,Group 1,Volksparkstadion,Hamburg ,Germany,53.5437641,10.0099133,Germany,2,0,Australia, ,17000.0,0,0,NDIAYE Youssou (SEN),SANCHEZ IBANEZ Pablo (ESP),DELGADO Omar (COL),262,1955,GDR,AUS,Germany,Home,Draw,2,2
235,1974,14 Jun 1974 - 19:30,Group 2,Westfalenstadion,Dortmund ,Germany,51.5142273,7.4652789,Zaire,0,2,Scotland, ,27000.0,0,2,SCHULENBURG Gerhard (GER),BOSKOVIC Tony (AUS),WEYLAND Hans Joachim (FRG),262,2176,ZAI,SCO,Scotland,Away,Away,2,2
236,1974,15 Jun 1974 - 16:00,Group 3,Niedersachsenstadion,Hanover ,Germany,52.3744779,9.738553200000000,Uruguay,0,2,Netherlands, ,55100.0,0,1,PALOTAI Karoly (HUN),KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),262,2098,URU,NED,Netherlands,Away,Away,2,2
237,1974,15 Jun 1974 - 16:00,Group 3,Rheinstadion,Düsseldorf,Germany,51.5,10.5,Sweden,0,0,Bulgaria, ,23800.0,0,0,PEREZ NUNEZ Edison A. (PER),GONZALEZ ARCHUNDIA Alfonso (MEX),SUPPIAH George (SIN),262,1995,SWE,BUL,Draw,Draw,Draw,0,0
238,1974,15 Jun 1974 - 18:00,Group 4,Olympiastadion,Munich ,Germany,48.1371079,11.575382200000000,Italy,3,1,Haiti, ,53000.0,0,0,LLOBREGAT Vicente (VEN),NAMDAR Jafar (IRN),MARQUES Armando (BRA),262,2083,ITA,HAI,Italy,Home,Draw,4,2
239,1974,15 Jun 1974 - 18:00,Group 4,Neckarstadion,Stuttgart ,Germany,48.7784485,9.1800132,Poland,3,2,Argentina, ,32700.0,2,0,THOMAS Clive (WAL),ALDINGER Heinz (GER),DAVIDSON Bob (SCO),262,1952,POL,ARG,Poland,Home,Home,5,1
240,1974,18 Jun 1974 - 16:00,Group 1,Volksparkstadion,Hamburg ,Germany,53.5437641,10.0099133,Australia,0,3,Germany, ,53300.0,0,2,KAMEL Mahmoud (EGY),GONZALEZ ARCHUNDIA Alfonso (MEX),PEREZ NUNEZ Edison A. (PER),262,1954,AUS,FRG,Germany,Away,Away,3,3
241,1974,18 Jun 1974 - 19:30,Group 2,Waldstadion,Frankfurt,Germany,50.1106444,8.682091700000000,Scotland,0,0,Brazil, ,62000.0,0,0,VAN GEMERT Arie (NED),PALOTAI Karoly (HUN),LINEMAYR Erich (AUT),262,1985,SCO,BRA,Draw,Draw,Draw,0,0
242,1974,18 Jun 1974 - 19:30,Group 1,Olympiastadion,Berlin West ,Germany,52.5170365,13.388859900000000,Chile,1,1,Germany, ,28300.0,0,0,ANGONESE Aurelio (ITA),SCHEURER Ruedi (SUI),DAVIDSON Bob (SCO),262,2004,CHI,GDR,Draw,Draw,Draw,2,0
243,1974,18 Jun 1974 - 19:30,Group 2,Parkstadion,Gelsenkirchen ,Germany,51.5110321,7.096012400000000,Yugoslavia,9,0,Zaire, ,31700.0,6,0,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU),262,2186,YUG,ZAI,Yugoslavia,Home,Home,9,9
244,1974,19 Jun 1974 - 19:30,Group 3,Westfalenstadion,Dortmund ,Germany,51.5142273,7.4652789,Netherlands,0,0,Sweden, ,53700.0,0,0,WINSEMANN Werner (CAN),TSCHENSCHER Kurt (GER),THOMAS Clive (WAL),262,2097,NED,SWE,Draw,Draw,Draw,0,0
245,1974,19 Jun 1974 - 19:30,Group 3,Niedersachsenstadion,Hanover ,Germany,52.3744779,9.738553200000000,Bulgaria,1,1,Uruguay, ,13400.0,0,0,TAYLOR John (ENG),BABACAN Dogan (TUR),OHMSEN Klaus (GER),262,1996,BUL,URU,Draw,Draw,Draw,2,0
246,1974,19 Jun 1974 - 19:30,Group 4,Olympiastadion,Munich ,Germany,48.1371079,11.575382200000000,Haiti,0,7,Poland, ,25300.0,0,5,SUPPIAH George (SIN),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262,2085,HAI,POL,Poland,Away,Away,7,7
247,1974,19 Jun 1974 - 19:30,Group 4,Neckarstadion,Stuttgart ,Germany,48.7784485,9.1800132,Argentina,1,1,Italy, ,70100.0,1,1,KAZAKOV Pavel (URS),GLOECKNER Rudolf (GDR),RAINEA Nicolae (ROU),262,1949,ARG,ITA,Draw,Draw,Draw,2,0
248,1974,22 Jun 1974 - 16:00,Group 2,Waldstadion,Frankfurt,Germany,50.1106444,8.682091700000000,Scotland,1,1,Yugoslavia, ,56000.0,0,0,GONZALEZ ARCHUNDIA Alfonso (MEX),GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),262,2175,SCO,YUG,Draw,Draw,Draw,2,0
249,1974,22 Jun 1974 - 16:00,Group 1,Olympiastadion,Berlin West ,Germany,52.5170365,13.388859900000000,Australia,0,0,Chile, ,17400.0,0,0,NAMDAR Jafar (IRN),LORAUX Vital (BEL),VAN GEMERT Arie (NED),262,1953,AUS,CHI,Draw,Draw,Draw,0,0
250,1974,22 Jun 1974 - 16:00,Group 2,Parkstadion,Gelsenkirchen ,Germany,51.5110321,7.096012400000000,Zaire,0,3,Brazil, ,36200.0,0,1,RAINEA Nicolae (ROU),ANGONESE Aurelio (ITA),OHMSEN Klaus (GER),262,1987,ZAI,BRA,Brazil,Away,Away,3,3
251,1974,22 June 1974 - 19:30,Group 1,Volksparkstadion,Hamburg ,Germany,53.5437641,10.0099133,Germany,1,0,Germany, ,60200.0,0,0,BARRETO RUIZ Ramon (URU),MARQUES Armando (BRA),PESTARINO Luis (ARG),262,2062,GDR,FRG,Germany,Home,Draw,1,1
252,1974,23 Jun 1974 - 16:00,Group 3,Westfalenstadion,Dortmund ,Germany,51.5142273,7.4652789,Bulgaria,1,4,Netherlands, ,53300.0,0,2,BOSKOVIC Tony (AUS),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262,1990,BUL,NED,Netherlands,Away,Away,5,3
253,1974,23 Jun 1974 - 16:00,Group 4,Olympiastadion,Munich ,Germany,48.1371079,11.575382200000000,Argentina,4,1,Haiti, ,25900.0,2,0,SANCHEZ IBANEZ Pablo (ESP),KAMEL Mahmoud (EGY),NDIAYE Birame (SEN),262,1947,ARG,HAI,Argentina,Home,Home,5,3
254,1974,23 Jun 1974 - 16:00,Group 3,Rheinstadion,Düsseldorf,Germany,51.5,10.5,Sweden,3,0,Uruguay, ,28300.0,0,0,LINEMAYR Erich (AUT),LLOBREGAT Vicente (VEN),ALDINGER Heinz (GER),262,2181,SWE,URU,Sweden,Home,Draw,3,3
255,1974,23 Jun 1974 - 16:00,Group 4,Neckarstadion,Stuttgart ,Germany,48.7784485,9.1800132,Poland,2,1,Italy, ,70100.0,2,0,WEYLAND Hans Joachim (FRG),WINSEMANN Werner (CAN),SCHULENBURG Gerhard (GER),262,2129,POL,ITA,Poland,Home,Home,3,1
256,1974,26 Jun 1974 - 16:00,Group B,Rheinstadion,Düsseldorf,Germany,51.5,10.5,Yugoslavia,0,2,Germany, ,67385.0,0,1,MARQUES Armando (BRA),ANGONESE Aurelio (ITA),PEREZ NUNEZ Edison A. (PER),263,2066,YUG,FRG,Germany,Away,Away,2,2
257,1974,26 Jun 1974 - 19:30,Group A,Niedersachsenstadion,Hanover ,Germany,52.3744779,9.738553200000000,Brazil,1,0,Germany, ,59863.0,0,0,THOMAS Clive (WAL),BABACAN Dogan (TUR),BOSKOVIC Tony (AUS),263,1982,BRA,GDR,Brazil,Home,Draw,1,1
258,1974,26 Jun 1974 - 19:30,Group A,Parkstadion,Gelsenkirchen ,Germany,51.5110321,7.096012400000000,Netherlands,4,0,Argentina, ,56548.0,2,0,DAVIDSON Bob (SCO),TSCHENSCHER Kurt (GER),KAZAKOV Pavel (URS),263,1948,NED,ARG,Netherlands,Home,Home,4,4
259,1974,26 Jun 1974 - 19:30,Group B,Neckarstadion,Stuttgart ,Germany,48.7784485,9.1800132,Sweden,0,1,Poland, ,44955.0,0,1,BARRETO RUIZ Ramon (URU),GONZALEZ ARCHUNDIA Alfonso (MEX),PESTARINO Luis (ARG),263,2167,SWE,POL,Poland,Away,Away,1,1
260,1974,30 Jun 1974 - 16:00,Group A,Niedersachsenstadion,Hanover ,Germany,52.3744779,9.738553200000000,Argentina,1,2,Brazil, ,39400.0,1,1,LORAUX Vital (BEL),NDIAYE Birame (SEN),TAYLOR John (ENG),263,1945,ARG,BRA,Brazil,Away,Draw,3,1
261,1974,30 Jun 1974 - 16:00,Group B,Waldstadion,Frankfurt,Germany,50.1106444,8.682091700000000,Poland,2,1,Yugoslavia, ,58000.0,1,1,GLOECKNER Rudolf (GDR),MARQUES Armando (BRA),WINSEMANN Werner (CAN),263,2170,POL,YUG,Poland,Home,Draw,3,1
262,1974,30 Jun 1974 - 16:00,Group A,Parkstadion,Gelsenkirchen ,Germany,51.5110321,7.096012400000000,Germany,0,2,Netherlands, ,68348.0,0,1,SCHEURER Ruedi (SUI),LINEMAYR Erich (AUT),DELGADO Omar (COL),263,2067,GDR,NED,Netherlands,Away,Away,2,2
263,1974,30 Jun 1974 - 19:30,Group B,Rheinstadion,Düsseldorf,Germany,51.5,10.5,Germany,4,2,Sweden, ,67800.0,0,1,KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),SANCHEZ IBANEZ Pablo (ESP),263,2065,FRG,SWE,Germany,Home,Away,6,2
264,1974,03 Jul 1974 - 17:00,Group B,Waldstadion,Frankfurt,Germany,50.1106444,8.682091700000000,Poland,0,1,Germany, ,62000.0,0,0,LINEMAYR Erich (AUT),PALOTAI Karoly (HUN),SCHEURER Ruedi (SUI),263,2064,POL,FRG,Germany,Away,Draw,1,1
265,1974,03 Jul 1974 - 19:30,Group A,Westfalenstadion,Dortmund ,Germany,51.5142273,7.4652789,Netherlands,2,0,Brazil, ,53700.0,0,0,TSCHENSCHER Kurt (GER),DAVIDSON Bob (SCO),SUPPIAH George (SIN),263,1983,NED,BRA,Netherlands,Home,Draw,2,2
266,1974,03 Jul 1974 - 19:30,Group A,Parkstadion,Gelsenkirchen ,Germany,51.5110321,7.096012400000000,Argentina,1,1,Germany, ,54254.0,1,1,TAYLOR John (ENG),KAMEL Mahmoud (EGY),THOMAS Clive (WAL),263,1946,ARG,GDR,Draw,Draw,Draw,2,0
267,1974,03 Jul 1974 - 19:30,Group B,Rheinstadion,Düsseldorf,Germany,51.5,10.5,Sweden,2,1,Yugoslavia, ,41300.0,1,1,PESTARINO Luis (ARG),BARRETO RUIZ Ramon (URU),LLOBREGAT Vicente (VEN),263,2182,SWE,YUG,Sweden,Home,Draw,3,1
268,1974,06 Jul 1974 - 16:00,Match for third place,Olympiastadion,Munich ,Germany,48.1371079,11.575382200000000,Brazil,0,1,Poland, ,77100.0,0,0,ANGONESE Aurelio (ITA),NAMDAR Jafar (IRN),NDIAYE Birame (SEN),264,1984,BRA,POL,Poland,Away,Draw,1,1
269,1974,07 July 1974 - 16:00,Final,Olympiastadion,Munich ,Germany,48.1371079,11.575382200000000,Netherlands,1,2,Germany, ,78200.0,1,2,TAYLOR John (ENG),GONZALEZ ARCHUNDIA Alfonso (MEX),BARRETO RUIZ Ramon (URU),605,2063,NED,FRG,Germany,Away,Away,3,1
270,1978,01 Jun 1978 - 15:00,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,-34.6075682,-58.4370894,Germany,0,0,Poland, ,67579.0,0,0,COEREZZA Norberto Angel (ARG),ITHURRALDE Arturo Andres (ARG),COMESANA Miguel (ARG),278,2351,FRG,POL,Draw,Draw,Draw,0,0
271,1978,02 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Argentina,-37.9977225,-57.5482703,Italy,2,1,France, ,42373.0,1,1,RAINEA Nicolae (ROU),LINEMAYR Erich (AUT),SILVAGNO CAVANNA Juan (CHI),278,2347,ITA,FRA,Italy,Home,Draw,3,1
272,1978,02 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,-32.9595004,-60.66154150000000,Tunisia,3,1,Mexico, ,17396.0,0,1,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA),278,2433,TUN,MEX,Tunisia,Home,Away,4,2
273,1978,02 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,-34.6075682,-58.4370894,Argentina,2,1,Hungary, ,71615.0,1,1,GARRIDO Antonio (POR),NDIAYE Youssou (SEN),PARTRIDGE Pat (ENG),278,2199,ARG,HUN,Argentina,Home,Draw,3,1
274,1978,03 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata ,Argentina,-37.9977225,-57.5482703,Sweden,1,1,Brazil, ,32569.0,1,1,THOMAS Clive (WAL),JARGUZ Alojzy (POL),NAMDAR Jafar (IRN),278,2253,SWE,BRA,Draw,Draw,Draw,2,0
275,1978,03 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,-34.6075682,-58.4370894,Austria,2,1,Spain, ,40841.0,1,1,PALOTAI Karoly (HUN),BARRETO RUIZ Ramon (URU),IVANOV Anatoly (URS),278,2216,AUT,ESP,Austria,Home,Draw,3,1
276,1978,03 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba ,Argentina,-31.4173391,-64.183319,Peru,3,1,Scotland, ,37927.0,1,1,ERIKSSON Ulf (SWE),GEBREYESUS DIFUE Tesfaye (ERI),MARTINEZ Angel (ESP),278,2451,PER,SCO,Peru,Home,Draw,4,2
277,1978,03 Jun 1978 - 16:45,Group 4,San Martin,Mendoza ,Argentina,-34.7871961,-68.43807120000000,Netherlands,3,0,IR Iran, ,33431.0,1,0,GONZALEZ ARCHUNDIA Alfonso (MEX),WURTZ Robert (FRA),COMESANA Miguel (ARG),278,2388,NED,IRN,Netherlands,Home,Home,3,3
278,1978,06 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Argentina,-37.9977225,-57.5482703,Italy,3,1,Hungary, ,26533.0,2,0,BARRETO RUIZ Ramon (URU),BIWERSI Ferdinand (GER),GORDON John (SCO),278,2396,ITA,HUN,Italy,Home,Home,4,2
279,1978,06 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,-32.9595004,-60.66154150000000,Poland,1,0,Tunisia, ,9624.0,1,0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),THOMAS Clive (WAL),278,2454,POL,TUN,Poland,Home,Home,1,1
280,1978,06 Jun 1978 - 16:45,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Argentina,-31.4173391,-64.183319,Germany,6,0,Mexico, ,35258.0,4,0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL),278,2350,FRG,MEX,Germany,Home,Home,6,6
